race_date,place_code,race_no,car_no,player_code,player_name,prefecture,kyuhan,prev_kyuhan,kyakusitu,sotugyouki,age,heikin_tokuten,nige_cnt,makuri_cnt,sasi_cnt,mark_cnt,back_cnt,home_tori,st_tori,syouritu,rentairitu2,rentairitu3,ketujyou_tuika_hojyu,shumoku_name,kyori,shukai,kyoso_shurui,yudo_sensyu
2026-04-24,21,3,1,015829,油谷 蒼,兵 庫,A2,A2,逃,125,31,85.33,0,0,0,0,2,2,2,0.0,0.0,0.0,,A級一般,1625,4,先固,治田 知也
2026-04-24,21,3,2,012679,坂上 忠克,石 川,A1,A1,追,71,52,85.14,0,0,3,3,0,0,2,7.0,22.0,44.0,,A級一般,1625,4,先固,治田 知也
2026-04-24,21,3,3,014575,鈴木 達也,福 島,A2,A2,追,97,40,83.33,0,0,2,1,0,0,5,3.0,11.0,29.0,,A級一般,1625,4,先固,治田 知也
2026-04-24,21,3,4,014205,日当 泰之,青 森,A2,A2,両,92,38,81.59,0,3,2,2,6,8,7,7.0,25.0,44.0,,A級一般,1625,4,先固,治田 知也
2026-04-24,21,3,5,014520,伊藤 彰規,神奈川,A2,A2,両,96,36,80.76,0,1,1,0,1,1,0,4.0,8.0,16.0,,A級一般,1625,4,先固,治田 知也
2026-04-24,21,3,6,013271,鮒田 博文,三 重,A2,A2,追,79,48,80.0,0,0,1,0,0,0,1,0.0,5.0,33.0,,A級一般,1625,4,先固,治田 知也
2026-04-24,21,3,7,014296,佐藤 清之,千 葉,A1,A2,追,93,43,78.33,0,0,0,0,0,0,0,0.0,0.0,4.0,,A級一般,1625,4,先固,治田 知也
2026-04-24,21,4,1,013400,稲村 好将,群 馬,A1,A1,追,81,50,90.42,0,0,8,3,0,0,0,19.0,52.0,71.0,,A級特選,1625,4,先固,関 智晴
2026-04-24,21,4,2,015532,石田 拓真,愛 知,A1,S2,逃,119,24,89.79,4,2,0,0,8,8,5,16.0,25.0,37.0,,A級特選,1625,4,先固,関 智晴
2026-04-24,21,4,3,013902,岩崎 将士,青 森,A1,A2,追,88,43,88.62,0,0,6,3,0,0,6,25.0,37.0,54.0,,A級特選,1625,4,先固,関 智晴
2026-04-24,21,4,4,015189,山本 隼人,大 阪,A1,A1,追,111,28,88.13,0,0,1,3,0,0,8,0.0,26.0,33.0,,A級特選,1625,4,先固,関 智晴
2026-04-24,21,4,5,012981,片山 弘城,大 阪,A1,A2,追,75,50,86.48,0,0,8,1,0,0,6,17.0,31.0,41.0,(追加),A級特選,1625,4,先固,関 智晴
2026-04-24,21,4,6,013196,竹田 和幸,岐 阜,A1,S2,追,78,49,85.77,0,0,2,4,0,0,2,3.0,22.0,48.0,,A級特選,1625,4,先固,関 智晴
2026-04-24,21,4,7,015800,川越 宏臣,東 京,A2,A2,逃,125,29,84.0,2,2,0,0,9,5,3,16.0,22.0,33.0,,A級特選,1625,4,先固,関 智晴
2026-04-24,21,5,1,013903,川崎 健次,神奈川,A1,A1,追,88,46,90.8,0,0,7,1,0,0,1,9.0,38.0,42.0,,A級特選,1625,4,先固,前島 恭平
2026-04-24,21,5,2,014031,筒井 裕哉,兵 庫,A1,A1,追,89,44,89.95,0,2,6,3,0,0,5,26.0,47.0,60.0,,A級特選,1625,4,先固,前島 恭平
2026-04-24,21,5,3,014180,坂本 匡洋,大 阪,A2,A1,追,91,42,87.57,0,1,6,3,0,0,6,11.0,38.0,50.0,,A級特選,1625,4,先固,前島 恭平
2026-04-24,21,5,4,015099,吉竹 尚城,静 岡,A1,A1,逃,109,32,86.58,9,2,0,0,17,19,4,31.0,37.0,48.0,,A級特選,1625,4,先固,前島 恭平
2026-04-24,21,5,5,013555,台 和紀,埼 玉,A2,A2,追,83,49,86.29,0,0,5,4,0,0,1,18.0,33.0,55.0,,A級特選,1625,4,先固,前島 恭平
2026-04-24,21,5,6,015819,弓矢 輪太郎,三 重,A2,A2,逃,125,22,85.12,1,3,0,0,13,11,1,8.0,16.0,45.0,,A級特選,1625,4,先固,前島 恭平
2026-04-24,21,5,7,015257,舟山 佑京,新 潟,A2,A2,逃,113,28,79.75,1,0,0,2,6,14,2,0.0,12.0,20.0,,A級特選,1625,4,先固,前島 恭平
2026-04-24,21,6,1,013936,小埜 正義,千 葉,A1,S2,追,88,44,92.61,0,1,6,4,0,0,3,14.0,40.0,66.0,,A級特選,1625,4,先固,渡邉 壘
2026-04-24,21,6,2,013535,平沼 由充,福 島,A2,A1,追,83,50,89.54,0,0,7,3,0,0,19,16.0,41.0,54.0,,A級特選,1625,4,先固,渡邉 壘
2026-04-24,21,6,3,013416,飯尾 主税,静 岡,A1,A1,追,81,47,87.73,0,1,11,1,0,0,4,20.0,43.0,63.0,,A級特選,1625,4,先固,渡邉 壘
2026-04-24,21,6,4,015351,宮下 一歩,長 野,A1,A1,逃,115,33,87.4,11,0,1,0,21,20,5,20.0,40.0,50.0,,A級特選,1625,4,先固,渡邉 壘
2026-04-24,21,6,5,014400,志水 祐彦,大 阪,A1,A1,追,94,41,86.03,0,0,6,4,0,0,5,23.0,38.0,38.0,,A級特選,1625,4,先固,渡邉 壘
2026-04-24,21,6,6,015159,坂本 拓也,福 島,A1,A1,両,111,40,85.33,0,3,4,2,3,2,5,14.0,33.0,51.0,,A級特選,1625,4,先固,渡邉 壘
2026-04-24,21,6,7,013952,東 鉄也,三 重,A2,A2,両,88,44,84.58,1,0,5,0,0,0,1,16.0,25.0,33.0,,A級特選,1625,4,先固,渡邉 壘
2026-04-24,21,7,1,015601,五十嵐 綾,福 島,A1,S2,逃,121,25,95.62,2,12,3,1,6,3,11,62.0,75.0,83.0,(追加),A級決勝,1625,4,先固,治田 知也
2026-04-24,21,7,2,014750,今藤 康裕,岐 阜,A1,S2,追,99,40,94.87,0,0,15,1,0,0,6,62.0,66.0,75.0,,A級決勝,1625,4,先固,治田 知也
2026-04-24,21,7,3,013762,吉田 勇人,埼 玉,A1,S2,追,86,47,92.59,0,0,8,3,0,0,12,18.0,50.0,68.0,,A級決勝,1625,4,先固,治田 知也
2026-04-24,21,7,4,014728,三好 恵一郎,群 馬,A1,S2,両,99,38,91.69,3,1,3,0,8,9,1,12.0,29.0,45.0,,A級決勝,1625,4,先固,治田 知也
2026-04-24,21,7,5,015913,一守 大葵,兵 庫,A2,A2,逃,127,21,91.13,11,3,0,0,15,15,6,50.0,63.0,72.0,,A級決勝,1625,4,先固,治田 知也
2026-04-24,21,7,6,014235,鈴木 庸之,新 潟,A1,A1,両,92,40,90.54,0,1,5,7,0,0,5,16.0,54.0,62.0,,A級決勝,1625,4,先固,治田 知也
2026-04-24,21,7,7,014163,内田 英介,東 京,A1,A1,追,91,44,89.92,0,0,3,8,0,0,17,7.0,40.0,62.0,,A級決勝,1625,4,先固,治田 知也
2026-04-24,35,1,1,015085,奈良 基,宮 城,A3,A3,両,109,43,74.23,4,6,0,1,4,6,4,19.0,52.0,66.0,,A級チ一般,1625,4,先固,畠山 裕行
2026-04-24,35,1,2,014667,藤本 龍也,長 野,A3,A3,両,98,42,65.95,3,0,0,0,8,10,1,8.0,13.0,34.0,,A級チ一般,1625,4,先固,畠山 裕行
2026-04-24,35,1,3,011454,杉浦 康一,北海道,A3,A2,追,58,61,69.69,0,0,5,4,0,0,0,15.0,27.0,45.0,,A級チ一般,1625,4,先固,畠山 裕行
2026-04-24,35,1,4,013573,高野 輝彰,愛 知,A3,A3,追,83,50,66.47,0,0,0,0,0,0,0,0.0,0.0,19.0,,A級チ一般,1625,4,先固,畠山 裕行
2026-04-24,35,1,5,013927,高橋 由記,群 馬,A3,A3,追,88,46,68.43,0,0,4,2,0,0,1,10.0,20.0,30.0,,A級チ一般,1625,4,先固,畠山 裕行
2026-04-24,35,1,6,013397,鈴木 龍之介,栃 木,A3,A3,追,81,48,61.52,0,0,0,0,0,0,0,0.0,0.0,0.0,,A級チ一般,1625,4,先固,畠山 裕行
2026-04-24,35,1,7,011766,齋藤 明,北海道,A3,A3,追,61,58,63.8,0,0,0,0,0,0,0,0.0,0.0,4.0,,A級チ一般,1625,4,先固,畠山 裕行
2026-04-24,35,2,1,011821,中川 博文,福 井,A3,A3,追,61,58,66.7,0,0,3,1,0,0,0,7.0,14.0,29.0,,A級チ一般,1625,4,先固,中西 司
2026-04-24,35,2,2,014697,相川 巧,埼 玉,A3,A3,両,98,36,69.5,7,2,0,0,12,14,2,12.0,28.0,46.0,(追加),A級チ一般,1625,4,先固,中西 司
2026-04-24,35,2,3,015887,星野 京旺,新 潟,A3,A3,逃,127,26,66.57,3,0,0,0,7,6,9,5.0,15.0,30.0,(追加),A級チ一般,1625,4,先固,中西 司
2026-04-24,35,2,4,013847,小林 大能,千 葉,A3,A2,追,87,46,68.09,0,0,2,4,0,1,3,0.0,18.0,30.0,,A級チ一般,1625,4,先固,中西 司
2026-04-24,35,2,5,012650,笹川 竜治,新 潟,A3,A3,追,71,53,66.93,0,0,0,0,0,0,0,0.0,0.0,11.0,,A級チ一般,1625,4,先固,中西 司
2026-04-24,35,2,6,011382,清水 広幸,愛 知,A3,A2,追,57,59,62.07,0,0,0,0,0,0,0,0.0,0.0,0.0,,A級チ一般,1625,4,先固,中西 司
2026-04-24,35,2,7,012795,黒田 充,栃 木,A3,A3,追,73,52,67.2,0,0,1,0,0,0,0,0.0,6.0,13.0,,A級チ一般,1625,4,先固,中西 司
2026-04-24,35,3,1,015899,加藤 駿,愛 知,A3,A3,逃,127,28,75.43,9,5,2,0,12,12,8,30.0,53.0,70.0,,A級チ準決,1625,4,先固,井手 尚治
2026-04-24,35,3,2,015190,大中 拓磨,兵 庫,A3,A3,逃,111,36,71.58,8,2,3,5,16,19,10,19.0,50.0,61.0,,A級チ準決,1625,4,先固,井手 尚治
2026-04-24,35,3,3,015270,元砂 海人,奈 良,A3,A3,両,113,36,67.15,0,0,2,0,0,1,0,7.0,15.0,15.0,,A級チ準決,1625,4,先固,井手 尚治
2026-04-24,35,3,4,013255,安坂 洋一,神奈川,A3,A3,追,79,49,69.18,0,0,1,2,0,0,0,0.0,9.0,40.0,,A級チ準決,1625,4,先固,井手 尚治
2026-04-24,35,3,5,012092,高木 隆弘,神奈川,A3,A3,追,64,56,66.1,0,0,0,0,0,0,0,0.0,0.0,26.0,(追加),A級チ準決,1625,4,先固,井手 尚治
2026-04-24,35,3,6,012970,山内 大作,静 岡,A3,A3,追,75,50,65.06,0,0,0,1,0,1,0,0.0,3.0,3.0,,A級チ準決,1625,4,先固,井手 尚治
2026-04-24,35,3,7,014099,坂本 佳憲,大 阪,A3,A3,追,90,40,69.96,0,0,2,3,0,0,10,4.0,20.0,36.0,,A級チ準決,1625,4,先固,井手 尚治
2026-04-24,35,4,1,014389,村本 慎吾,静 岡,A3,A3,追,94,44,74.2,0,0,4,9,0,0,1,3.0,43.0,70.0,,A級チ準決,1625,4,先固,柴田 功一郎
2026-04-24,35,4,2,015164,菱沼 元樹,埼 玉,A3,A3,逃,111,31,72.0,10,1,0,0,17,18,2,12.0,45.0,62.0,,A級チ準決,1625,4,先固,柴田 功一郎
2026-04-24,35,4,3,013788,白崎 芳典,福 井,A3,A3,追,86,49,71.13,0,0,4,2,0,0,2,10.0,20.0,36.0,,A級チ準決,1625,4,先固,柴田 功一郎
2026-04-24,35,4,4,012717,伊藤 一貴,栃 木,A3,A2,追,72,54,75.3,0,0,5,12,0,0,3,10.0,56.0,76.0,,A級チ準決,1625,4,先固,柴田 功一郎
2026-04-24,35,4,5,013867,樋口 奨平,富 山,A3,A3,追,87,46,69.62,0,0,4,2,0,1,5,8.0,25.0,41.0,,A級チ準決,1625,4,先固,柴田 功一郎
2026-04-24,35,4,6,013082,小泉 俊也,静 岡,A3,A3,両,77,50,67.93,4,1,2,1,6,13,5,10.0,27.0,48.0,,A級チ準決,1625,4,先固,柴田 功一郎
2026-04-24,35,4,7,015909,馬越 裕之,奈 良,A3,A3,逃,127,25,79.12,18,9,4,0,24,18,21,69.0,93.0,96.0,,A級チ準決,1625,4,先固,柴田 功一郎
2026-04-24,35,5,1,015859,仲澤 春香,福 井,L1,L1,両,126,25,56.66,4,1,0,0,5,4,0,83.0,83.0,100.0,,L級ガ予2,1625,4,I固,畠山 裕行
2026-04-24,35,5,2,014922,田口 梓乃,山 口,L1,L1,追,102,33,46.66,0,0,1,0,0,0,0,0.0,8.0,8.0,,L級ガ予2,1625,4,I固,畠山 裕行
2026-04-24,35,5,3,015857,伊藤 優里,三 重,L1,L1,両,126,21,45.66,1,0,0,0,2,2,0,14.0,14.0,14.0,,L級ガ予2,1625,4,I固,畠山 裕行
2026-04-24,35,5,4,015867,是永 ゆうき,大 分,L1,L1,追,126,22,50.78,0,0,3,3,2,1,3,7.0,21.0,50.0,,L級ガ予2,1625,4,I固,畠山 裕行
2026-04-24,35,5,5,015957,成海 綾香,沖 縄,L1,L1,両,128,25,46.54,0,1,0,0,0,5,9,4.0,4.0,4.0,,L級ガ予2,1625,4,I固,畠山 裕行
2026-04-24,35,5,6,015938,牧田 咲子,青 森,L1,L1,両,128,24,48.75,0,0,2,2,0,0,0,3.0,14.0,28.0,,L級ガ予2,1625,4,I固,畠山 裕行
2026-04-24,35,5,7,015220,鈴木 美教,静 岡,L1,L1,両,112,31,51.5,1,0,0,1,1,1,0,0.0,20.0,50.0,,L級ガ予2,1625,4,I固,畠山 裕行
2026-04-24,35,6,1,014904,渡辺 ゆかり,山 梨,L1,L1,追,102,44,44.84,0,0,0,0,0,2,0,0.0,0.0,3.0,,L級ガ予2,1625,4,I固,小菅 誠
2026-04-24,35,6,2,015940,千葉 捺美,群 馬,L1,L1,両,128,31,49.09,1,0,3,2,2,5,7,12.0,18.0,40.0,,L級ガ予2,1625,4,I固,小菅 誠
2026-04-24,35,6,3,014963,石井 寛子,東 京,L1,L1,両,104,40,56.41,1,11,7,3,0,2,0,62.0,91.0,100.0,,L級ガ予2,1625,4,I固,小菅 誠
2026-04-24,35,6,4,015942,齊藤 由莉,神奈川,L1,L1,両,128,28,49.76,1,5,2,0,2,9,8,20.0,26.0,33.0,,L級ガ予2,1625,4,I固,小菅 誠
2026-04-24,35,6,5,015669,河内 桜雪,群 馬,L1,L1,追,122,23,51.58,0,1,2,5,0,1,5,3.0,27.0,58.0,,L級ガ予2,1625,4,I固,小菅 誠
2026-04-24,35,6,6,015777,谷元 音羽,鹿児島,L1,L1,両,124,22,48.5,0,2,1,2,1,2,1,6.0,16.0,23.0,,L級ガ予2,1625,4,I固,小菅 誠
2026-04-24,35,6,7,015071,佐藤 亜貴子,神奈川,L1,L1,両,108,43,45.82,0,0,0,1,6,7,3,0.0,3.0,10.0,(追加),L級ガ予2,1625,4,I固,小菅 誠
2026-04-24,35,7,1,013201,北川 紋部,福 井,A2,A3,追,78,51,82.37,0,0,1,2,0,0,0,4.0,12.0,33.0,,A級特一般,1625,4,先固,柴田 功一郎
2026-04-24,35,7,2,015095,遠藤 勝弥,静 岡,A1,A1,両,109,36,84.33,3,1,1,3,8,8,4,0.0,26.0,40.0,,A級特一般,1625,4,先固,柴田 功一郎
2026-04-24,35,7,3,014169,富安 保充,愛 知,A2,A3,追,91,43,82.5,0,0,3,2,1,1,2,3.0,19.0,30.0,(追加),A級特一般,1625,4,先固,柴田 功一郎
2026-04-24,35,7,4,015360,勝谷 勝治,三 重,A2,A1,両,115,35,82.34,0,0,3,2,5,4,4,7.0,19.0,46.0,,A級特一般,1625,4,先固,柴田 功一郎
2026-04-24,35,7,5,013838,山田 武,群 馬,A2,A2,追,87,49,81.25,0,2,1,1,0,0,0,3.0,14.0,33.0,,A級特一般,1625,4,先固,柴田 功一郎
2026-04-24,35,7,6,014069,渡邊 政幸,埼 玉,A2,A2,追,90,43,79.3,0,0,1,2,0,0,1,3.0,11.0,23.0,,A級特一般,1625,4,先固,柴田 功一郎
2026-04-24,35,8,1,014695,山口 茂,福 島,A2,A2,追,98,46,81.58,0,0,1,0,0,0,0,0.0,7.0,15.0,,A級特一般,1625,4,先固,畠山 裕行
2026-04-24,35,8,2,015635,藤岡 徹也,兵 庫,A1,A1,両,121,37,88.29,1,7,2,1,2,1,0,33.0,45.0,50.0,,A級特一般,1625,4,先固,畠山 裕行
2026-04-24,35,8,3,014393,柴田 祐也,岐 阜,A2,A3,追,94,42,80.0,0,0,3,1,0,0,0,3.0,14.0,25.0,,A級特一般,1625,4,先固,畠山 裕行
2026-04-24,35,8,4,013047,田中 俊充,福 井,A1,A2,追,76,50,85.44,0,0,3,4,0,0,0,3.0,25.0,59.0,,A級特一般,1625,4,先固,畠山 裕行
2026-04-24,35,8,5,013668,佐々木 孝司,青 森,A2,A2,逃,84,47,80.88,3,0,0,0,11,11,1,7.0,11.0,25.0,,A級特一般,1625,4,先固,畠山 裕行
2026-04-24,35,8,6,014236,本田 拓也,新 潟,A2,A2,追,92,43,77.52,0,0,0,0,0,0,0,0.0,0.0,4.0,,A級特一般,1625,4,先固,畠山 裕行
2026-04-24,35,8,7,012684,四宮 哲郎,京 都,A2,A1,追,71,52,84.23,0,0,5,2,0,0,1,11.0,25.0,33.0,,A級特一般,1625,4,先固,畠山 裕行
2026-04-24,35,9,1,015894,大塚 城,静 岡,A2,A3,逃,127,20,80.62,12,8,0,1,15,13,8,79.0,87.0,91.0,(追加),A級準決勝,1625,4,先固,中西 司
2026-04-24,35,9,2,013335,坂上 樹大,石 川,A1,A1,追,80,48,88.96,0,1,3,1,0,0,6,11.0,18.0,48.0,,A級準決勝,1625,4,先固,中西 司
2026-04-24,35,9,3,014981,磯島 康祐,青 森,A1,S2,逃,105,34,92.24,9,3,3,0,15,14,3,40.0,60.0,60.0,,A級準決勝,1625,4,先固,中西 司
2026-04-24,35,9,4,014224,矢島 一弥,群 馬,A1,A1,追,92,40,87.76,0,0,9,1,0,0,3,20.0,33.0,56.0,,A級準決勝,1625,4,先固,中西 司
2026-04-24,35,9,5,013471,松坂 英司,神奈川,A1,S2,追,82,51,90.12,0,0,1,0,0,0,0,0.0,11.0,44.0,,A級準決勝,1625,4,先固,中西 司
2026-04-24,35,9,6,014021,森川 剛,神奈川,A2,A3,追,89,46,77.85,0,0,1,1,0,0,3,3.0,7.0,11.0,,A級準決勝,1625,4,先固,中西 司
2026-04-24,35,9,7,015785,福田 健太,宮 城,A2,A2,逃,125,25,86.55,5,1,0,0,12,13,4,16.0,33.0,50.0,,A級準決勝,1625,4,先固,中西 司
2026-04-24,35,10,1,015432,水森 湧太,東 京,A1,A1,両,117,27,87.63,0,1,6,4,2,3,4,20.0,36.0,43.0,,A級準決勝,1625,4,先固,小菅 誠
2026-04-24,35,10,2,015107,田頭 寛之,千 葉,A1,A1,両,109,37,84.02,2,4,3,0,6,4,6,11.0,26.0,47.0,(追加),A級準決勝,1625,4,先固,小菅 誠
2026-04-24,35,10,3,014594,太田 剛司,愛 知,A1,A1,両,97,45,89.13,1,0,6,0,1,1,2,37.0,43.0,62.0,,A級準決勝,1625,4,先固,小菅 誠
2026-04-24,35,10,4,013259,望月 紀男,静 岡,A2,A2,追,79,48,84.33,0,0,5,0,0,0,2,12.0,20.0,41.0,,A級準決勝,1625,4,先固,小菅 誠
2026-04-24,35,10,5,015911,松田 安綱,大 阪,A2,A2,逃,127,24,86.0,3,1,1,0,7,7,2,28.0,35.0,64.0,,A級準決勝,1625,4,先固,小菅 誠
2026-04-24,35,10,6,015876,三神 遼矢,福 島,A2,A3,逃,127,24,83.25,9,1,1,0,10,7,5,91.0,91.0,91.0,(追加),A級準決勝,1625,4,先固,小菅 誠
2026-04-24,35,10,7,014461,山中 秀将,千 葉,A1,S2,逃,95,39,90.3,1,5,1,1,4,1,3,35.0,40.0,50.0,,A級準決勝,1625,4,先固,小菅 誠
2026-04-24,35,11,1,015625,真鍋 顕汰,三 重,A1,S2,逃,121,31,95.4,8,11,0,1,16,9,15,44.0,74.0,88.0,,A級準決勝,1625,4,先固,井手 尚治
2026-04-24,35,11,2,014452,長井 優斗,東 京,A1,S2,追,95,38,91.57,0,0,2,2,0,0,0,9.0,18.0,59.0,,A級準決勝,1625,4,先固,井手 尚治
2026-04-24,35,11,3,014938,夏目 新吾,静 岡,A2,A2,逃,103,37,85.11,3,0,1,2,12,16,5,11.0,22.0,40.0,,A級準決勝,1625,4,先固,井手 尚治
2026-04-24,35,11,4,015184,中野 雄喜,京 都,A1,S2,両,111,32,89.2,1,1,0,1,2,2,2,5.0,17.0,47.0,,A級準決勝,1625,4,先固,井手 尚治
2026-04-24,35,11,5,015791,岡部 陸斗,栃 木,A2,A2,逃,125,23,91.14,18,0,0,0,21,21,4,55.0,66.0,70.0,,A級準決勝,1625,4,先固,井手 尚治
2026-04-24,35,11,6,015167,小林 裕一朗,千 葉,A1,A1,両,111,31,82.05,1,2,1,0,3,2,3,5.0,21.0,36.0,,A級準決勝,1625,4,先固,井手 尚治
2026-04-24,35,11,7,014934,渋谷 錬,神奈川,A2,A2,追,103,35,85.0,0,0,2,4,0,0,4,4.0,25.0,41.0,(追加),A級準決勝,1625,4,先固,井手 尚治
2026-04-24,42,1,1,014051,早坂 秀悟,茨 城,S2,S2,逃,90,40,97.37,0,1,2,1,4,5,1,6.0,13.0,31.0,,S級選抜,2025,5,先固,小林 信晴
2026-04-24,42,1,2,015211,平尾 一晃,長 崎,S2,S2,逃,111,29,97.73,1,6,1,0,6,4,6,17.0,28.0,35.0,,S級選抜,2025,5,先固,小林 信晴
2026-04-24,42,1,3,015540,徳田 匠,京 都,S2,S2,逃,119,29,97.5,6,3,0,0,16,16,8,11.0,26.0,35.0,,S級選抜,2025,5,先固,小林 信晴
2026-04-24,42,1,4,014450,金子 哲大,埼 玉,S2,A1,両,95,37,97.7,2,2,2,0,4,6,1,16.0,25.0,37.0,,S級選抜,2025,5,先固,小林 信晴
2026-04-24,42,1,5,014852,徳永 哲人,熊 本,S1,S1,両,100,43,99.58,1,3,3,0,2,1,3,13.0,23.0,36.0,,S級選抜,2025,5,先固,小林 信晴
2026-04-24,42,1,6,013618,櫻井 学,群 馬,S2,A1,両,84,46,92.92,0,0,1,0,0,0,3,0.0,3.0,19.0,,S級選抜,2025,5,先固,小林 信晴
2026-04-24,42,1,7,014249,鷲田 幸司,福 井,S2,S2,追,92,40,99.31,0,0,8,0,0,0,0,10.0,27.0,44.0,,S級選抜,2025,5,先固,小林 信晴
2026-04-24,42,1,8,013810,良永 浩一,福 岡,S2,S2,追,86,47,94.77,0,0,0,1,0,0,1,0.0,3.0,14.0,,S級選抜,2025,5,先固,小林 信晴
2026-04-24,42,2,1,014679,小玉 拓真,岡 山,S2,S2,両,98,36,96.5,0,1,0,0,1,1,0,9.0,9.0,18.0,,S級選抜,2025,5,先固,宮司 周郎
2026-04-24,42,2,2,013407,大矢 将大,埼 玉,S2,A1,追,81,47,97.66,0,0,4,1,0,0,0,4.0,23.0,33.0,,S級選抜,2025,5,先固,宮司 周郎
2026-04-24,42,2,3,015323,小原 丈一郎,青 森,S2,S2,両,115,27,100.88,0,0,5,2,0,0,4,21.0,36.0,42.0,,S級選抜,2025,5,先固,宮司 周郎
2026-04-24,42,2,4,014683,藤岡 隆治,徳 島,S2,S2,追,98,50,95.77,0,1,4,0,0,0,0,8.0,13.0,22.0,(追加),S級選抜,2025,5,先固,宮司 周郎
2026-04-24,42,2,5,015370,城戸 俊潔,岡 山,S2,S2,逃,115,28,99.13,6,6,0,0,9,10,4,20.0,41.0,44.0,,S級選抜,2025,5,先固,宮司 周郎
2026-04-24,42,2,6,012886,中井 達郎,静 岡,S2,A1,追,74,51,93.25,0,0,0,0,0,0,0,0.0,0.0,7.0,,S級選抜,2025,5,先固,宮司 周郎
2026-04-24,42,2,7,014863,一戸 康宏,埼 玉,S2,S2,両,101,38,98.61,1,2,4,0,4,2,3,15.0,35.0,45.0,,S級選抜,2025,5,先固,宮司 周郎
2026-04-24,42,2,8,015508,菅野 航基,宮 城,S2,S2,逃,119,25,94.7,4,0,0,1,14,15,7,3.0,18.0,25.0,,S級選抜,2025,5,先固,宮司 周郎
2026-04-24,42,3,1,014043,中園 和剛,福 岡,S2,A1,追,89,43,95.3,0,1,1,3,0,0,10,3.0,15.0,24.0,,S級選抜,2025,5,先固,愛敬 博之
2026-04-24,42,3,2,015536,疋田 力也,愛 知,S2,A1,両,119,25,95.77,1,2,1,0,4,3,3,5.0,10.0,15.0,,S級選抜,2025,5,先固,愛敬 博之
2026-04-24,42,3,3,014134,小野 大介,福 島,S2,S2,追,91,41,94.0,0,0,0,0,0,0,0,0.0,0.0,16.0,,S級選抜,2025,5,先固,愛敬 博之
2026-04-24,42,3,4,015694,浮島 知稀,群 馬,S2,S2,逃,123,25,98.81,2,4,0,0,11,12,4,9.0,18.0,24.0,,S級選抜,2025,5,先固,愛敬 博之
2026-04-24,42,3,5,015254,鈴木 輝大,東 京,S2,S2,追,113,31,101.7,0,2,4,1,0,0,2,19.0,33.0,42.0,,S級選抜,2025,5,先固,愛敬 博之
2026-04-24,42,3,6,015507,上遠野 拓馬,宮 城,S2,S2,逃,119,32,91.08,0,1,0,0,7,10,2,0.0,4.0,8.0,,S級選抜,2025,5,先固,愛敬 博之
2026-04-24,42,3,7,015067,瀬戸 晋作,長 崎,S1,S2,両,107,32,98.96,0,2,2,4,1,3,7,10.0,27.0,37.0,,S級選抜,2025,5,先固,愛敬 博之
2026-04-24,42,3,8,013197,鈴木 幸紀,三 重,S2,A1,追,78,50,91.97,0,0,0,0,0,0,0,0.0,0.0,5.0,,S級選抜,2025,5,先固,愛敬 博之
2026-04-24,42,4,1,014977,川口 聖二,岐 阜,S2,S1,両,103,32,103.21,2,3,1,2,6,5,9,16.0,33.0,50.0,(追加),S級選抜,2025,5,先固,松山 桂輔
2026-04-24,42,4,2,013693,藤原 憲征,新 潟,S2,S2,追,85,46,97.71,0,0,2,0,0,0,4,3.0,6.0,31.0,,S級選抜,2025,5,先固,松山 桂輔
2026-04-24,42,4,3,014558,松尾 透,福 岡,S2,S2,追,96,41,97.58,0,0,5,0,0,0,3,9.0,15.0,37.0,,S級選抜,2025,5,先固,松山 桂輔
2026-04-24,42,4,4,013118,山内 卓也,愛 知,S2,A1,追,77,49,99.56,0,0,2,2,0,0,1,5.0,10.0,32.0,,S級選抜,2025,5,先固,松山 桂輔
2026-04-24,42,4,5,015703,牧田 悠生,新 潟,S2,A1,逃,123,26,96.86,2,1,0,1,7,8,3,6.0,13.0,26.0,,S級選抜,2025,5,先固,松山 桂輔
2026-04-24,42,4,6,014953,和田 誠寿,広 島,S2,A2,追,103,34,92.62,0,0,0,1,0,0,3,0.0,4.0,8.0,,S級選抜,2025,5,先固,松山 桂輔
2026-04-24,42,4,7,015741,堀川 敬太郎,福 岡,S2,S2,逃,123,24,93.18,0,0,1,1,9,13,6,3.0,6.0,18.0,(追加),S級選抜,2025,5,先固,松山 桂輔
2026-04-24,42,4,8,014796,保科 千春,宮 城,S1,S2,追,100,34,93.0,0,0,0,1,0,0,0,0.0,7.0,15.0,,S級選抜,2025,5,先固,松山 桂輔
2026-04-24,42,5,1,013945,福田 知也,神奈川,S1,S1,追,88,43,99.02,0,1,4,1,0,0,3,8.0,16.0,30.0,,S級選抜,2025,5,先固,吉田 健市
2026-04-24,42,5,2,015064,吉武 信太朗,愛 媛,S2,S2,逃,107,32,95.8,0,1,0,0,3,5,1,3.0,3.0,18.0,,S級選抜,2025,5,先固,吉田 健市
2026-04-24,42,5,3,015236,藤根 俊貴,岩 手,S2,A1,逃,113,31,96.96,1,5,3,1,7,7,1,11.0,38.0,42.0,,S級選抜,2025,5,先固,吉田 健市
2026-04-24,42,5,4,012759,金山 栄治,滋 賀,S2,A1,追,72,52,93.0,0,0,0,0,0,0,0,0.0,0.0,0.0,,S級選抜,2025,5,先固,吉田 健市
